,student_id,step,state,action,reward,done,info
548,18,14,"[ 74  15   3  13   2   0   5  69 171  76  23  42  56  64   8   6  14   1
   0   0   3   0   0   1   5   4 641   0   0   1   0]",5,0,False,"{'narrative_state': array([ 74,  15,   3,  13,   2,   0,   5,  69, 171,  76,  23,  42,  56,
        64,   8,   6,  14,   1,   0,   0,   3,   0,   0,   1,   5,   4,
       641,   0,   0,   1,   0]), 'narrative_action': 5}"
549,18,15,"[ 76  15   3  13   2   0   5  73 174  77  23  42  58  66   8   6  14   2
   0   0   0   1   0   1   5   4 656   0   1   0   0]",3,0,False,"{'narrative_state': array([ 76,  15,   3,  13,   2,   0,   5,  73, 174,  77,  23,  42,  58,
        66,   8,   6,  14,   2,   0,   0,   0,   1,   0,   1,   5,   4,
       656,   0,   1,   0,   0]), 'narrative_action': 3}"
550,18,16,"[ 79  15   3  13   2   0   6  75 179  79  23  44  59  66   9   6  15   2
   0   0   2   0   0   1   5   4 674   0   0   1   0]",6,0,False,"{'narrative_state': array([ 79,  15,   3,  13,   2,   0,   6,  75, 179,  79,  23,  44,  59,
        66,   9,   6,  15,   2,   0,   0,   2,   0,   0,   1,   5,   4,
       674,   0,   0,   1,   0]), 'narrative_action': 6}"
551,18,17,"[ 85  16   4  13   2   0   6  82 193  84  25  53  60  69  10   6  18   2
   0   0   0   2   0   1   5   4 727   0   0   1   0]",5,0,False,"{'narrative_state': array([ 85,  16,   4,  13,   2,   0,   6,  82, 193,  84,  25,  53,  60,
        69,  10,   6,  18,   2,   0,   0,   0,   2,   0,   1,   5,   4,
       727,   0,   0,   1,   0]), 'narrative_action': 5}"
552,18,18,"[ 87  16   4  13   2   0   6  84 195  84  26  54  61  70  11   6  19   2
   0   0   0   1   0   1   5   4 739   0   0   1   0]",6,0,False,"{'narrative_state': array([ 87,  16,   4,  13,   2,   0,   6,  84, 195,  84,  26,  54,  61,
        70,  11,   6,  19,   2,   0,   0,   0,   1,   0,   1,   5,   4,
       739,   0,   0,   1,   0]), 'narrative_action': 6}"
553,18,19,"[ 89  17   4  13   2   0   6  85 196  85  27  58  65  72  11   7  20   2
   0   0   0   2   0   1   5   4 758   1   0   0   0]",1,0,False,"{'narrative_state': array([ 89,  17,   4,  13,   2,   0,   6,  85, 196,  85,  27,  58,  65,
        72,  11,   7,  20,   2,   0,   0,   0,   2,   0,   1,   5,   4,
       758,   1,   0,   0,   0]), 'narrative_action': 1}"
554,18,20,"[ 89  21   4  15   2   0   6  87 202  86  28  58  65  73  11   8  21   2
   0   2   0   0   0   1   5   4 777   1   0   0   0]",1,0,False,"{'narrative_state': array([ 89,  21,   4,  15,   2,   0,   6,  87, 202,  86,  28,  58,  65,
        73,  11,   8,  21,   2,   0,   2,   0,   0,   0,   1,   5,   4,
       777,   1,   0,   0,   0]), 'narrative_action': 1}"
555,18,21,"[ 91  21   4  16   2   0   7  87 207  88  30  62  67  75  12   8  21   2
   0   2   0   0   0   1   5   4 799   0   0   1   0]",6,0,False,"{'narrative_state': array([ 91,  21,   4,  16,   2,   0,   7,  87, 207,  88,  30,  62,  67,
        75,  12,   8,  21,   2,   0,   2,   0,   0,   0,   1,   5,   4,
       799,   0,   0,   1,   0]), 'narrative_action': 6}"
556,18,22,"[104  22   4  21   2   0   8 102 246 101  34  70  78  89  13   8  23   2
   0   0   0   2   0   1   5   4 926   0   0   1   0]",5,0,False,"{'narrative_state': array([104,  22,   4,  21,   2,   0,   8, 102, 246, 101,  34,  70,  78,
        89,  13,   8,  23,   2,   0,   0,   0,   2,   0,   1,   5,   4,
       926,   0,   0,   1,   0]), 'narrative_action': 5}"
557,18,23,"[108  23   4  21   2   0   9 108 256 107  36  75  79  98  14   8  26   2
   0   0   0   1   0   1   5   4 975   0   0   1   0]",6,0,False,"{'narrative_state': array([108,  23,   4,  21,   2,   0,   9, 108, 256, 107,  36,  75,  79,
        98,  14,   8,  26,   2,   0,   0,   0,   1,   0,   1,   5,   4,
       975,   0,   0,   1,   0]), 'narrative_action': 6}"
558,19,0,"[ 5  0  0  1  0  0  0  2 15  8  4  3  3  5  1  0  3  0  0  0  0  0  0  2
  1  5 49  0  0  1  0]",5,0,False,"{'narrative_state': array([ 5,  0,  0,  1,  0,  0,  0,  2, 15,  8,  4,  3,  3,  5,  1,  0,  3,
        0,  0,  0,  0,  0,  0,  2,  1,  5, 49,  0,  0,  1,  0]), 'narrative_action': 5}"
559,19,1,"[ 7  1  0  1  0  0  0  3 17  9  4  3  4  6  2  0  3  0  0  0  0  1  0  2
  1  5 59  0  0  1  0]",5,0,False,"{'narrative_state': array([ 7,  1,  0,  1,  0,  0,  0,  3, 17,  9,  4,  3,  4,  6,  2,  0,  3,
        0,  0,  0,  0,  1,  0,  2,  1,  5, 59,  0,  0,  1,  0]), 'narrative_action': 5}"
560,19,2,"[10  2  0  3  0  0  0  3 20 15  4  5  4  9  3  0  3  0  0  0  0  1  0  2
  1  5 80  0  0  1  0]",6,0,False,"{'narrative_state': array([10,  2,  0,  3,  0,  0,  0,  3, 20, 15,  4,  5,  4,  9,  3,  0,  3,
        0,  0,  0,  0,  1,  0,  2,  1,  5, 80,  0,  0,  1,  0]), 'narrative_action': 6}"
561,19,3,"[ 14   3   0   4   0   0   0   9  23  19   5   6   5  10   4   0   4   0
   0   0   0   2   0   2   1   5 105   0   0   1   0]",6,0,False,"{'narrative_state': array([ 14,   3,   0,   4,   0,   0,   0,   9,  23,  19,   5,   6,   5,
        10,   4,   0,   4,   0,   0,   0,   0,   2,   0,   2,   1,   5,
       105,   0,   0,   1,   0]), 'narrative_action': 6}"
562,19,4,"[ 24   3   0   6   0   0   2  18  37  25   8  13  10  17   5   0   9   0
   0   0   0   2   0   2   1   5 176   0   0   1   0]",5,0,False,"{'narrative_state': array([ 24,   3,   0,   6,   0,   0,   2,  18,  37,  25,   8,  13,  10,
        17,   5,   0,   9,   0,   0,   0,   0,   2,   0,   2,   1,   5,
       176,   0,   0,   1,   0]), 'narrative_action': 5}"
563,19,5,"[ 26   3   0   6   0   0   2  22  46  30   9  14  12  24   6   0   9   0
   0   0   0   1   0   2   1   5 208   0   0   1   0]",5,0,False,"{'narrative_state': array([ 26,   3,   0,   6,   0,   0,   2,  22,  46,  30,   9,  14,  12,
        24,   6,   0,   9,   0,   0,   0,   0,   1,   0,   2,   1,   5,
       208,   0,   0,   1,   0]), 'narrative_action': 5}"
564,19,6,"[ 26   4   0   6   0   0   2  24  51  35  12  18  14  27   7   0   9   0
   0   0   0   1   0   2   1   5 234   0   0   1   0]",6,0,False,"{'narrative_state': array([ 26,   4,   0,   6,   0,   0,   2,  24,  51,  35,  12,  18,  14,
        27,   7,   0,   9,   0,   0,   0,   0,   1,   0,   2,   1,   5,
       234,   0,   0,   1,   0]), 'narrative_action': 6}"
565,19,7,"[ 31   6   0   8   0   0   2  33  78  45  17  22  17  36   8   0  14   0
   0   0   0   2   0   2   1   5 316   0   0   1   0]",6,0,False,"{'narrative_state': array([ 31,   6,   0,   8,   0,   0,   2,  33,  78,  45,  17,  22,  17,
        36,   8,   0,  14,   0,   0,   0,   0,   2,   0,   2,   1,   5,
       316,   0,   0,   1,   0]), 'narrative_action': 6}"
566,19,8,"[ 40   6   0   9   0   0   2  35  85  47  18  25  19  38   8   0  19   1
   0   0   0   2   0   2   1   5 351   0   1   0   0]",2,0,False,"{'narrative_state': array([ 40,   6,   0,   9,   0,   0,   2,  35,  85,  47,  18,  25,  19,
        38,   8,   0,  19,   1,   0,   0,   0,   2,   0,   2,   1,   5,
       351,   0,   1,   0,   0]), 'narrative_action': 2}"
567,19,9,"[ 42   7   0  10   0   0   2  40  87  50  18  25  20  39   8   0  19   2
   0   0   1   0   0   2   1   5 368   0   1   0   0]",2,0,False,"{'narrative_state': array([ 42,   7,   0,  10,   0,   0,   2,  40,  87,  50,  18,  25,  20,
        39,   8,   0,  19,   2,   0,   0,   1,   0,   0,   2,   1,   5,
       368,   0,   1,   0,   0]), 'narrative_action': 2}"
568,19,10,"[ 42   7   0  11   0   0   2  42  92  54  18  26  22  41   9   0  19   2
   0   0   1   0   0   2   1   5 386   0   0   1   0]",5,0,False,"{'narrative_state': array([ 42,   7,   0,  11,   0,   0,   2,  42,  92,  54,  18,  26,  22,
        41,   9,   0,  19,   2,   0,   0,   1,   0,   0,   2,   1,   5,
       386,   0,   0,   1,   0]), 'narrative_action': 5}"
569,19,11,"[ 46   9   0  13   0   0   3  46 105  61  23  34  24  44  10   0  20   2
   0   0   0   1   0   2   1   5 439   0   0   1   0]",5,0,False,"{'narrative_state': array([ 46,   9,   0,  13,   0,   0,   3,  46, 105,  61,  23,  34,  24,
        44,  10,   0,  20,   2,   0,   0,   0,   1,   0,   2,   1,   5,
       439,   0,   0,   1,   0]), 'narrative_action': 5}"
570,19,12,"[ 47   9   0  13   0   0   3  50 107  62  25  34  24  45  11   0  21   2
   0   0   0   1   0   2   1   5 452   0   0   1   0]",6,0,False,"{'narrative_state': array([ 47,   9,   0,  13,   0,   0,   3,  50, 107,  62,  25,  34,  24,
        45,  11,   0,  21,   2,   0,   0,   0,   1,   0,   2,   1,   5,
       452,   0,   0,   1,   0]), 'narrative_action': 6}"
571,19,13,"[ 49   9   0  14   0   0   3  54 108  63  25  35  24  46  12   0  22   2
   0   0   0   2   0   2   1   5 465   0   0   1   0]",6,0,False,"{'narrative_state': array([ 49,   9,   0,  14,   0,   0,   3,  54, 108,  63,  25,  35,  24,
        46,  12,   0,  22,   2,   0,   0,   0,   2,   0,   2,   1,   5,
       465,   0,   0,   1,   0]), 'narrative_action': 6}"
572,19,14,"[ 50  10   0  14   1   0   4  54 112  65  25  35  24  46  13   0  22   2
   0   0   0   2   0   2   1   5 476   0   0   1   0]",6,0,False,"{'narrative_state': array([ 50,  10,   0,  14,   1,   0,   4,  54, 112,  65,  25,  35,  24,
        46,  13,   0,  22,   2,   0,   0,   0,   2,   0,   2,   1,   5,
       476,   0,   0,   1,   0]), 'narrative_action': 6}"
573,19,15,"[ 51  12   0  14   2   0   4  61 121  69  27  38  28  53  14   0  23   2
   0   0   0   2   0   2   1   5 518   0   0   1   0]",6,0,False,"{'narrative_state': array([ 51,  12,   0,  14,   2,   0,   4,  61, 121,  69,  27,  38,  28,
        53,  14,   0,  23,   2,   0,   0,   0,   2,   0,   2,   1,   5,
       518,   0,   0,   1,   0]), 'narrative_action': 6}"
574,19,16,"[ 61  13   1  15   2   0   4  75 146  78  29  49  39  63  15   0  27   2
   0   0   0   2   0   2   1   5 618   0   0   1   0]",5,0,False,"{'narrative_state': array([ 61,  13,   1,  15,   2,   0,   4,  75, 146,  78,  29,  49,  39,
        63,  15,   0,  27,   2,   0,   0,   0,   2,   0,   2,   1,   5,
       618,   0,   0,   1,   0]), 'narrative_action': 5}"
575,19,17,"[ 65  13   1  15   2   0   4  76 149  80  29  50  40  64  16   0  28   2
   0   0   0   1   0   2   1   5 633   0   0   1   0]",5,0,False,"{'narrative_state': array([ 65,  13,   1,  15,   2,   0,   4,  76, 149,  80,  29,  50,  40,
        64,  16,   0,  28,   2,   0,   0,   0,   1,   0,   2,   1,   5,
       633,   0,   0,   1,   0]), 'narrative_action': 5}"
576,19,18,"[ 65  13   1  15   2   0   4  76 149  80  29  51  40  64  17   0  28   2
   0   0   0   1   0   2   1   5 635   0   0   1   0]",5,0,False,"{'narrative_state': array([ 65,  13,   1,  15,   2,   0,   4,  76, 149,  80,  29,  51,  40,
        64,  17,   0,  28,   2,   0,   0,   0,   1,   0,   2,   1,   5,
       635,   0,   0,   1,   0]), 'narrative_action': 5}"
577,19,19,"[ 75  14   1  15   2   0   4  87 159  86  29  55  41  67  18   0  33   2
   0   0   0   1   0   2   1   5 687   0   0   1   0]",6,0,False,"{'narrative_state': array([ 75,  14,   1,  15,   2,   0,   4,  87, 159,  86,  29,  55,  41,
        67,  18,   0,  33,   2,   0,   0,   0,   1,   0,   2,   1,   5,
       687,   0,   0,   1,   0]), 'narrative_action': 6}"
578,19,20,"[ 75  14   1  15   2   0   4  87 161  86  29  55  41  67  19   0  33   2
   0   0   0   2   0   2   1   5 690   0   0   1   0]",6,0,False,"{'narrative_state': array([ 75,  14,   1,  15,   2,   0,   4,  87, 161,  86,  29,  55,  41,
        67,  19,   0,  33,   2,   0,   0,   0,   2,   0,   2,   1,   5,
       690,   0,   0,   1,   0]), 'narrative_action': 6}"
579,19,21,"[ 91  16   1  16   2   0   4 105 199 104  31  71  57  85  20   0  39   2
   0   0   0   2   0   2   1   5 842   0   0   1   0]",6,0,False,"{'narrative_state': array([ 91,  16,   1,  16,   2,   0,   4, 105, 199, 104,  31,  71,  57,
        85,  20,   0,  39,   2,   0,   0,   0,   2,   0,   2,   1,   5,
       842,   0,   0,   1,   0]), 'narrative_action': 6}"
580,19,22,"[ 92  16   1  16   2   0   4 106 199 104  32  71  58  87  21   0  40   2
   0   0   0   2   0   2   1   5 850   0   0   1   0]",6,0,False,"{'narrative_state': array([ 92,  16,   1,  16,   2,   0,   4, 106, 199, 104,  32,  71,  58,
        87,  21,   0,  40,   2,   0,   0,   0,   2,   0,   2,   1,   5,
       850,   0,   0,   1,   0]), 'narrative_action': 6}"
581,19,23,"[ 92  16   1  16   2   0   4 106 199 104  32  71  58  87  21   1  40   2
   0   0   0   2   0   2   1   5 851   1   0   0   0]",1,0,False,"{'narrative_state': array([ 92,  16,   1,  16,   2,   0,   4, 106, 199, 104,  32,  71,  58,
        87,  21,   1,  40,   2,   0,   0,   0,   2,   0,   2,   1,   5,
       851,   1,   0,   0,   0]), 'narrative_action': 1}"
582,19,24,"[ 92  16   1  17   2   0   5 106 200 105  33  71  60  88  21   1  40   3
   0   2   0   0   0   2   1   5 860   0   1   0   0]",2,0,False,"{'narrative_state': array([ 92,  16,   1,  17,   2,   0,   5, 106, 200, 105,  33,  71,  60,
        88,  21,   1,  40,   3,   0,   2,   0,   0,   0,   2,   1,   5,
       860,   0,   1,   0,   0]), 'narrative_action': 2}"
583,19,25,"[ 93  17   2  17   2   0   5 109 204 106  36  73  62  96  21   1  42   4
   0   0   1   0   0   2   1   5 889   0   1   0   0]",4,0,False,"{'narrative_state': array([ 93,  17,   2,  17,   2,   0,   5, 109, 204, 106,  36,  73,  62,
        96,  21,   1,  42,   4,   0,   0,   1,   0,   0,   2,   1,   5,
       889,   0,   1,   0,   0]), 'narrative_action': 4}"
584,19,26,"[ 95  17   3  18   2   0   6 112 211 106  39  74  62  98  21   1  42   5
   0   0   3   0   0   2   1   5 911   0   1   0   0]",2,0,False,"{'narrative_state': array([ 95,  17,   3,  18,   2,   0,   6, 112, 211, 106,  39,  74,  62,
        98,  21,   1,  42,   5,   0,   0,   3,   0,   0,   2,   1,   5,
       911,   0,   1,   0,   0]), 'narrative_action': 2}"
585,19,27,"[ 95  17   3  18   2   0   6 112 213 106  39  74  62  99  22   1  42   5
   0   0   1   0   0   2   1   5 915   0   0   1   0]",6,0,False,"{'narrative_state': array([ 95,  17,   3,  18,   2,   0,   6, 112, 213, 106,  39,  74,  62,
        99,  22,   1,  42,   5,   0,   0,   1,   0,   0,   2,   1,   5,
       915,   0,   0,   1,   0]), 'narrative_action': 6}"
586,19,28,"[ 96  17   3  18   2   0   6 112 213 107  39  77  62 100  22   1  42   6
   0   0   0   2   0   2   1   5 922   0   1   0   0]",2,0,False,"{'narrative_state': array([ 96,  17,   3,  18,   2,   0,   6, 112, 213, 107,  39,  77,  62,
       100,  22,   1,  42,   6,   0,   0,   0,   2,   0,   2,   1,   5,
       922,   0,   1,   0,   0]), 'narrative_action': 2}"
587,19,29,"[ 96  17   3  18   2   0   6 112 213 107  39  77  62 100  23   1  42   6
   0   0   1   0   0   2   1   5 923   0   0   1   0]",5,0,False,"{'narrative_state': array([ 96,  17,   3,  18,   2,   0,   6, 112, 213, 107,  39,  77,  62,
       100,  23,   1,  42,   6,   0,   0,   1,   0,   0,   2,   1,   5,
       923,   0,   0,   1,   0]), 'narrative_action': 5}"
588,19,30,"[ 97  17   3  18   2   0   6 113 213 107  39  79  62 100  23   1  42   7
   0   0   0   1   0   2   1   5 928   0   1   0   0]",3,0,False,"{'narrative_state': array([ 97,  17,   3,  18,   2,   0,   6, 113, 213, 107,  39,  79,  62,
       100,  23,   1,  42,   7,   0,   0,   0,   1,   0,   2,   1,   5,
       928,   0,   1,   0,   0]), 'narrative_action': 3}"
589,19,31,"[ 98  19   3  18   2   0   6 116 219 107  39  80  65 101  24   1  43   7
   0   0   2   0   0   2   1   5 947   0   0   1   0]",6,0,False,"{'narrative_state': array([ 98,  19,   3,  18,   2,   0,   6, 116, 219, 107,  39,  80,  65,
       101,  24,   1,  43,   7,   0,   0,   2,   0,   0,   2,   1,   5,
       947,   0,   0,   1,   0]), 'narrative_action': 6}"
590,19,32,"[100  19   3  19   2   0   6 116 223 108  39  80  65 101  25   1  44   7
   0   0   0   2   0   2   1   5 957   0   0   1   0]",6,0,False,"{'narrative_state': array([100,  19,   3,  19,   2,   0,   6, 116, 223, 108,  39,  80,  65,
       101,  25,   1,  44,   7,   0,   0,   0,   2,   0,   2,   1,   5,
       957,   0,   0,   1,   0]), 'narrative_action': 6}"
591,20,0,[1 0 0 0 0 0 0 0 2 3 0 1 0 0 0 0 0 1 0 0 0 0 0 2 2 9 7 0 1 0 0],4,0,False,"{'narrative_state': array([1, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0,
       0, 2, 2, 9, 7, 0, 1, 0, 0]), 'narrative_action': 4}"
592,20,1,"[ 7  0  0  0  0  0  0  0  7  7  1  1  1  0  1  0  1  1  0  0  3  0  0  2
  2  9 26  0  0  1  0]",5,0,False,"{'narrative_state': array([ 7,  0,  0,  0,  0,  0,  0,  0,  7,  7,  1,  1,  1,  0,  1,  0,  1,
        1,  0,  0,  3,  0,  0,  2,  2,  9, 26,  0,  0,  1,  0]), 'narrative_action': 5}"
593,20,2,"[ 7  0  0  0  0  0  0  3  8  7  2  2  1  2  1  1  1  1  0  0  0  1  0  2
  2  9 35  1  0  0  0]",0,0,False,"{'narrative_state': array([ 7,  0,  0,  0,  0,  0,  0,  3,  8,  7,  2,  2,  1,  2,  1,  1,  1,
        1,  0,  0,  0,  1,  0,  2,  2,  9, 35,  1,  0,  0,  0]), 'narrative_action': 0}"
594,20,3,"[ 7  0  0  0  0  0  0  3  8  7  2  2  1  2  2  1  1  1  0  1  0  0  0  2
  2  9 36  0  0  1  0]",6,0,False,"{'narrative_state': array([ 7,  0,  0,  0,  0,  0,  0,  3,  8,  7,  2,  2,  1,  2,  2,  1,  1,
        1,  0,  1,  0,  0,  0,  2,  2,  9, 36,  0,  0,  1,  0]), 'narrative_action': 6}"
595,20,4,"[ 23   1   0   0   0   0   3  13  33  26   8   9   7  18   3   1   4   1
   0   0   0   2   0   2   2   9 149   0   0   1   0]",6,0,False,"{'narrative_state': array([ 23,   1,   0,   0,   0,   0,   3,  13,  33,  26,   8,   9,   7,
        18,   3,   1,   4,   1,   0,   0,   0,   2,   0,   2,   2,   9,
       149,   0,   0,   1,   0]), 'narrative_action': 6}"
596,20,5,"[ 28   3   0   1   0   0   3  17  47  31  10  10  11  26   4   1   7   1
   0   0   0   2   0   2   2   9 199   0   0   1   0]",6,0,False,"{'narrative_state': array([ 28,   3,   0,   1,   0,   0,   3,  17,  47,  31,  10,  10,  11,
        26,   4,   1,   7,   1,   0,   0,   0,   2,   0,   2,   2,   9,
       199,   0,   0,   1,   0]), 'narrative_action': 6}"
597,20,6,"[ 29   3   0   1   0   0   3  18  48  32  10  11  11  26   5   1   7   1
   0   0   0   2   0   2   2   9 205   0   0   1   0]",6,0,False,"{'narrative_state': array([ 29,   3,   0,   1,   0,   0,   3,  18,  48,  32,  10,  11,  11,
        26,   5,   1,   7,   1,   0,   0,   0,   2,   0,   2,   2,   9,
       205,   0,   0,   1,   0]), 'narrative_action': 6}"
598,20,7,"[ 30   3   0   1   0   0   3  20  51  33  10  11  11  28   6   1   7   1
   0   0   0   2   0   2   2   9 215   0   0   1   0]",5,0,False,"{'narrative_state': array([ 30,   3,   0,   1,   0,   0,   3,  20,  51,  33,  10,  11,  11,
        28,   6,   1,   7,   1,   0,   0,   0,   2,   0,   2,   2,   9,
       215,   0,   0,   1,   0]), 'narrative_action': 5}"
599,20,8,"[ 32   3   1   1   0   0   3  21  54  40  10  12  12  30   7   1   7   1
   0   0   0   1   0   2   2   9 234   0   0   1   0]",5,0,False,"{'narrative_state': array([ 32,   3,   1,   1,   0,   0,   3,  21,  54,  40,  10,  12,  12,
        30,   7,   1,   7,   1,   0,   0,   0,   1,   0,   2,   2,   9,
       234,   0,   0,   1,   0]), 'narrative_action': 5}"
600,20,9,"[ 39   3   1   1   0   0   3  30  66  41  11  18  15  33   8   1   9   1
   0   0   0   1   0   2   2   9 279   0   0   1   0]",5,0,False,"{'narrative_state': array([ 39,   3,   1,   1,   0,   0,   3,  30,  66,  41,  11,  18,  15,
        33,   8,   1,   9,   1,   0,   0,   0,   1,   0,   2,   2,   9,
       279,   0,   0,   1,   0]), 'narrative_action': 5}"
601,20,10,"[ 40   3   1   1   0   0   3  31  70  45  11  20  15  33   8   1   9   2
   0   0   0   1   0   2   2   9 292   0   1   0   0]",3,0,False,"{'narrative_state': array([ 40,   3,   1,   1,   0,   0,   3,  31,  70,  45,  11,  20,  15,
        33,   8,   1,   9,   2,   0,   0,   0,   1,   0,   2,   2,   9,
       292,   0,   1,   0,   0]), 'narrative_action': 3}"
602,20,11,"[ 45   4   1   1   0   0   5  36  77  48  13  24  19  36   9   1  10   2
   0   0   2   0   0   2   2   9 330   0   0   1   0]",6,0,False,"{'narrative_state': array([ 45,   4,   1,   1,   0,   0,   5,  36,  77,  48,  13,  24,  19,
        36,   9,   1,  10,   2,   0,   0,   2,   0,   0,   2,   2,   9,
       330,   0,   0,   1,   0]), 'narrative_action': 6}"
603,20,12,"[ 49   4   1   1   0   0   5  40  84  48  13  25  19  42   9   2  11   2
   0   0   0   2   0   2   2   9 354   1   0   0   0]",0,0,False,"{'narrative_state': array([ 49,   4,   1,   1,   0,   0,   5,  40,  84,  48,  13,  25,  19,
        42,   9,   2,  11,   2,   0,   0,   0,   2,   0,   2,   2,   9,
       354,   1,   0,   0,   0]), 'narrative_action': 0}"
604,20,13,"[ 50   4   1   1   0   0   5  42  87  49  13  25  19  42  10   2  11   2
   0   1   0   0   0   2   2   9 362   0   0   1   0]",6,0,False,"{'narrative_state': array([ 50,   4,   1,   1,   0,   0,   5,  42,  87,  49,  13,  25,  19,
        42,  10,   2,  11,   2,   0,   1,   0,   0,   0,   2,   2,   9,
       362,   0,   0,   1,   0]), 'narrative_action': 6}"
605,20,14,"[ 72   5   1   5   0   0   5  49 119  63  20  34  28  63  10   3  17   2
   0   0   0   2   0   2   2   9 495   1   0   0   0]",1,0,False,"{'narrative_state': array([ 72,   5,   1,   5,   0,   0,   5,  49, 119,  63,  20,  34,  28,
        63,  10,   3,  17,   2,   0,   0,   0,   2,   0,   2,   2,   9,
       495,   1,   0,   0,   0]), 'narrative_action': 1}"
606,20,15,"[ 93   8   2  13   1   0  10  82 174  77  23  52  50  80  10   4  31   2
   0   2   0   0   0   2   2   9 711   1   0   0   0]",0,0,False,"{'narrative_state': array([ 93,   8,   2,  13,   1,   0,  10,  82, 174,  77,  23,  52,  50,
        80,  10,   4,  31,   2,   0,   2,   0,   0,   0,   2,   2,   9,
       711,   1,   0,   0,   0]), 'narrative_action': 0}"
607,20,16,"[ 93   8   2  13   1   0  10  82 174  77  23  52  51  80  11   4  31   2
   0   1   0   0   0   2   2   9 713   0   0   1   0]",5,0,False,"{'narrative_state': array([ 93,   8,   2,  13,   1,   0,  10,  82, 174,  77,  23,  52,  51,
        80,  11,   4,  31,   2,   0,   1,   0,   0,   0,   2,   2,   9,
       713,   0,   0,   1,   0]), 'narrative_action': 5}"
608,20,17,"[ 97   9   3  18   1   0  10  89 189  87  24  54  54  88  12   4  32   2
   0   0   0   1   0   2   2   9 772   0   0   1   0]",6,0,False,"{'narrative_state': array([ 97,   9,   3,  18,   1,   0,  10,  89, 189,  87,  24,  54,  54,
        88,  12,   4,  32,   2,   0,   0,   0,   1,   0,   2,   2,   9,
       772,   0,   0,   1,   0]), 'narrative_action': 6}"
609,20,18,"[100   9   4  18   1   0  10  93 197  92  24  57  57  90  13   4  32   2
   0   0   0   2   0   2   2   9 802   0   0   1   0]",5,0,False,"{'narrative_state': array([100,   9,   4,  18,   1,   0,  10,  93, 197,  92,  24,  57,  57,
        90,  13,   4,  32,   2,   0,   0,   0,   2,   0,   2,   2,   9,
       802,   0,   0,   1,   0]), 'narrative_action': 5}"
610,20,19,"[107  10   4  18   1   0  10  95 205  99  24  60  63  92  14   4  32   2
   0   0   0   1   0   2   2   9 839   0   0   1   0]",6,0,False,"{'narrative_state': array([107,  10,   4,  18,   1,   0,  10,  95, 205,  99,  24,  60,  63,
        92,  14,   4,  32,   2,   0,   0,   0,   1,   0,   2,   2,   9,
       839,   0,   0,   1,   0]), 'narrative_action': 6}"
611,20,20,"[107  10   4  19   1   0  10  95 206  99  24  60  63  92  14   4  32   2
   1   0   0   2   0   2   2   9 842   0   0   0   1]",7,0,False,"{'narrative_state': array([107,  10,   4,  19,   1,   0,  10,  95, 206,  99,  24,  60,  63,
        92,  14,   4,  32,   2,   1,   0,   0,   2,   0,   2,   2,   9,
       842,   0,   0,   0,   1]), 'narrative_action': 7}"
612,20,21,"[112  10   4  19   1   0  10  98 215 103  24  62  65  95  15   4  34   2
   1   0   0   0   1   2   2   9 873   0   0   1   0]",6,0,False,"{'narrative_state': array([112,  10,   4,  19,   1,   0,  10,  98, 215, 103,  24,  62,  65,
        95,  15,   4,  34,   2,   1,   0,   0,   0,   1,   2,   2,   9,
       873,   0,   0,   1,   0]), 'narrative_action': 6}"
613,20,22,"[114  10   4  20   1   0  11 101 220 107  25  64  65  97  16   4  35   2
   1   0   0   2   0   2   2   9 896   0   0   1   0]",6,0,False,"{'narrative_state': array([114,  10,   4,  20,   1,   0,  11, 101, 220, 107,  25,  64,  65,
        97,  16,   4,  35,   2,   1,   0,   0,   2,   0,   2,   2,   9,
       896,   0,   0,   1,   0]), 'narrative_action': 6}"
614,20,23,"[118  11   5  20   2   0  12 105 236 114  25  68  66 103  16   4  36   3
   1   0   0   2   0   2   2   9 944   0   1   0   0]",4,0,False,"{'narrative_state': array([118,  11,   5,  20,   2,   0,  12, 105, 236, 114,  25,  68,  66,
       103,  16,   4,  36,   3,   1,   0,   0,   2,   0,   2,   2,   9,
       944,   0,   1,   0,   0]), 'narrative_action': 4}"
615,21,0,"[ 2  0  0  0  0  0  2  0  8 11  0  0  1  1  1  0  2  0  0  0  0  0  0  1
  4 11 27  0  0  1  0]",6,0,False,"{'narrative_state': array([ 2,  0,  0,  0,  0,  0,  2,  0,  8, 11,  0,  0,  1,  1,  1,  0,  2,
        0,  0,  0,  0,  0,  0,  1,  4, 11, 27,  0,  0,  1,  0]), 'narrative_action': 6}"
616,21,1,"[ 8  1  0  1  0  0  3  2 17 21  0  7  2  3  2  0  2  0  0  0  0  2  0  1
  4 11 68  0  0  1  0]",5,0,False,"{'narrative_state': array([ 8,  1,  0,  1,  0,  0,  3,  2, 17, 21,  0,  7,  2,  3,  2,  0,  2,
        0,  0,  0,  0,  2,  0,  1,  4, 11, 68,  0,  0,  1,  0]), 'narrative_action': 5}"
